pmsID,status,depDate,arrDate,insDate,rooms,amount,daily_rates,breakfast,cancel_date,group_name,persons,hotel_id,rateCode_id,roomType_id,source_id,company_agent_id,market_id,package_rates,tracking_id,room_number
50628,Active,2023-07-07,2023-07-06,2023-06-19,1,5708.00,[5708.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,40793,516,14223,256935,295,None,20230706-5201-205866250,None
50670,Active,2023-07-07,2023-07-03,2023-06-23,1,7879.00,"[4450.0, 4550.0, 4550.0, 13282.6]",750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30840,516,14223,19860,295,None,None,None
50731,Active,2023-07-07,2023-07-05,2023-06-29,1,6258.00,"[9390.0, 6258.0]",750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,33209,516,14223,256958,295,None,5855121,None
50802,Active,2023-07-07,2023-07-06,2023-07-05,1,4900.00,[4900.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30822,516,14218,296316,295,None,None,None
50823,Active,2023-07-07,2023-07-06,2023-07-07,1,4980.00,[4980.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,854,516,14223,19860,295,None,None,None
50561,Active,2023-07-08,2023-07-02,2023-06-14,1,6136.00,"[6608.35, 7157.33, 7317.33, 7393.33, 6967.33, 6136.33]",750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30821,516,14223,46020,295,None,10528595,None
50833,Active,2023-07-08,2023-07-07,2023-07-07,1,5560.00,[5560.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30820,516,14223,36016,295,None,694954076,None
50718,Active,2023-07-09,2023-06-28,2023-06-28,1,5540.00,"[7640.0, 7540.0, 6740.0, 6140.0, 5900.0, 6040.0, 6200.0, 6300.0, 6040.0, 5540.0, 5540.0]",750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30823,516,14218,19896,295,None,None,None
50772,Active,2023-07-09,2023-07-08,2023-07-03,1,5640.00,[5640.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30820,516,14223,36016,295,None,47083542,None
50808,Active,2023-07-09,2023-07-07,2023-07-05,1,5450.00,"[5650.0, 5450.0]",1500.0000000000,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30823,516,14218,19860,295,None,None,None
50812,Active,2023-07-09,2023-07-08,2023-07-06,1,4050.00,[4050.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30822,516,14218,19852,295,None,20230708-5201-209400707,None
50585,Active,2023-07-10,2023-07-09,2023-06-15,1,3741.00,[3741.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,40793,516,14223,19852,295,None,20230709-5201-205159969,None
50780,Active,2023-07-10,2023-07-08,2023-07-04,1,6033.00,"[5273.0, 6033.0]",1500.0000000000,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,33197,516,14218,256950,295,None,None,None
50843,Active,2023-07-10,2023-07-09,2023-07-09,1,4650.00,[4650.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,516,14218,19860,295,None,None,None
50826,Active,2023-07-11,2023-07-10,2023-07-07,1,4900.00,[4900.0],750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30823,516,14218,296316,295,None,None,None
50819,Active,2023-07-13,2023-07-11,2023-07-06,1,6810.00,"[7170.0, 6810.0]",750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,33209,516,14223,256958,295,None,5890211,None
50841,Active,2023-07-13,2023-07-09,2023-07-09,1,6300.00,"[5300.0, 5900.0, 6300.0, 6300.0]",750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30823,516,14218,19896,295,None,None,None
50676,Active,2023-07-14,2023-07-02,2023-06-23,1,4980.00,"[4550.0, 5020.0, 5120.0, 5080.0, 5210.0, 4550.0, 4550.0, 4550.0, 4830.0, 5080.0, 5020.0, 4980.0]",750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,31032,516,14218,19852,295,None,20230702-5201-206778888,None
50714,Active,2023-07-14,2023-07-09,2023-06-28,1,4800.00,"[4950.0, 5350.0, 5550.0, 5550.0, 5550.0]",0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,516,14218,19852,295,None,20230709-5201-207687718,None
50779,Active,2023-07-14,2023-07-09,2023-07-04,1,6620.00,"[6770.0, 6410.0, 6818.0, 7178.0, 7370.0]",0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,40793,516,14223,256940,295,None,1328801,None
50711,Active,2023-07-15,2023-07-13,2023-06-28,1,5610.00,"[6378.0, 5610.0]",750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,33209,516,14223,256935,295,None,20230713-5201-207674280,None
50712,Active,2023-07-15,2023-07-13,2023-06-28,1,5610.00,"[6378.0, 5610.0]",750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,33209,516,14223,19852,295,None,20230713-5201-207677230,None
50891,Active,2023-07-15,2023-07-14,2023-07-14,1,4845.00,[4845.0],750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,33197,516,14218,19852,295,None,20230714-5201-211327411,None
50884,Active,2023-07-16,2023-07-15,2023-07-13,1,5558.00,[5558.0],1500.0000000000,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,33197,516,14218,256950,295,None,None,None
50903,Active,2023-07-16,2023-07-15,2023-07-15,1,4490.00,[4490.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30822,516,14218,19852,295,None,20230715-5201-211612255,None
50907,Active,2023-07-16,2023-07-15,2023-07-16,1,4490.00,[4490.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30822,516,14218,19860,295,None,None,None
50908,Active,2023-07-16,2023-07-15,2023-07-16,1,4490.00,[4490.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,516,14218,19860,295,None,None,None
50909,Active,2023-07-16,2023-07-16,2023-07-16,1,4490.00,[4490.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,516,14218,19852,295,None,20230716-5201-211725601,None
50298,Active,2023-07-17,2023-07-14,2023-05-30,1,4940.00,"[5035.0, 5073.0, 4940.0]",750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,33197,516,14218,19852,295,None,20230714-5201-201857391,None
50738,Active,2023-07-17,2023-07-11,2023-06-30,1,4500.00,"[5400.0, 5400.0, 5900.0, 5000.0, 4700.0, 4500.0]",0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30822,516,14218,19860,295,None,None,None
50913,Active,2023-07-17,2023-07-16,2023-07-16,1,4190.00,[4190.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,516,14218,19860,295,None,None,None
50886,Active,2023-07-18,2023-07-17,2023-07-14,1,6068.00,[6068.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,40793,516,14223,256935,295,None,20230717-5201-211265475,None
50902,Active,2023-07-18,2023-07-16,2023-07-15,1,7171.00,"[5875.0, 7171.0]",1500.0000000000,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,33209,516,14223,256935,295,None,20230716-5201-211607198,None
50867,Active,2023-07-19,2023-07-17,2023-07-12,1,5948.00,"[6068.0, 5948.0]",0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,40793,516,14223,256935,295,None,20230717-5201-210802243,None
50890,Active,2023-07-19,2023-07-17,2023-07-14,1,4900.00,"[4900.0, 4900.0]",750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,854,516,14223,296316,295,None,None,None
50917,Active,2023-07-19,2023-07-18,2023-07-17,1,6670.00,[6670.0],750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30821,516,14223,256937,295,None,17042496408,None
50918,Active,2023-07-19,2023-07-18,2023-07-17,1,6670.00,[6670.0],750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30821,516,14223,256937,295,None,17042496426,None
50221,Active,2023-07-20,2023-07-10,2023-05-23,1,5120.00,"[5120.0, 5080.0, 5080.0, 5080.0, 4890.0, 4890.0, 4790.0, 5120.0, 5080.0, 5120.0]",750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,31032,516,14218,19860,295,None,None,None
50770,Active,2023-07-20,2023-07-19,2023-07-03,1,0.00,[0.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,40793,516,14223,19860,295,None,None,None
50892,Active,2023-07-20,2023-07-19,2023-07-14,1,6378.00,[6378.0],750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,33209,516,14223,256958,295,None,5932105,None
50894,Active,2023-07-20,2023-07-19,2023-07-14,1,4900.00,[4900.0],750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,854,516,14223,296316,295,None,None,None
50342,Active,2023-07-21,2023-07-09,2023-06-01,1,5020.00,"[4700.0, 5310.0, 5310.0, 5310.0, 5310.0, 5170.0, 4930.0, 4700.0, 5080.0, 5080.0, 5080.0, 5020.0]",750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,31032,516,14218,19860,295,None,None,None
50608,Active,2023-07-21,2023-07-09,2023-06-17,1,4692.00,"[5006.5, 4836.5, 5159.5, 4904.5, 4794.0, 4692.0, 4692.0, 4411.5, 4794.0, 4734.5, 4794.0, 4692.0]",0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30820,516,14223,256938,295,None,720,None
50609,Active,2023-07-21,2023-07-09,2023-06-17,1,4692.00,"[5006.5, 4836.5, 5159.5, 4904.5, 4794.0, 4692.0, 4692.0, 4411.5, 4794.0, 4734.5, 4794.0, 4692.0]",0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30820,516,14223,256938,295,None,720,None
50781,Active,2023-07-21,2023-07-19,2023-07-04,1,5220.00,"[6330.0, 8955.0]",0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30840,516,14223,198994,295,None,None,None
50874,Active,2023-07-21,2023-07-20,2023-07-12,1,5000.00,[7500.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30822,516,14218,19852,295,None,20230720-5201-210884627,None
50920,Active,2023-07-21,2023-07-20,2023-07-17,1,6498.00,[6498.0],750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,33209,516,14223,256935,295,None,20230720-5201-211988948,None
50927,Active,2023-07-21,2023-07-20,2023-07-18,1,4790.00,[4790.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,516,14218,19852,295,None,20230720-5201-212157836,None
50926,Active,2023-07-21,2023-07-19,2023-07-18,1,4900.00,"[4900.0, 4900.0]",1125.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30840,516,14223,296316,295,None,None,None
50932,Active,2023-07-21,2023-07-18,2023-07-18,1,4790.00,"[5450.0, 5290.0, 4790.0]",0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30822,516,14218,19852,295,None,20230718-5201-212214477,None
50939,Active,2023-07-22,2023-07-21,2023-07-18,1,4660.00,[4660.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30820,516,14223,36016,295,None,166363875,None
50982,Active,2023-07-22,2023-07-21,2023-07-20,1,4650.00,[4650.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30822,516,14218,19852,295,None,20230721-5201-212817367,None
50997,Active,2023-07-22,2023-07-21,2023-07-21,1,5240.00,[5240.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,31155,516,14223,19852,295,None,20230721-5201-213024141,None
50848,Active,2023-07-23,2023-07-20,2023-07-09,1,4400.00,"[4800.0, 4400.0, 4400.0]",0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30822,516,14218,19852,295,None,20230720-5201-210233541,None
51003,Active,2023-07-23,2023-07-22,2023-07-22,1,5090.00,[5090.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30822,516,14218,19852,295,None,20230722-5201-213205907,None
51005,Active,2023-07-23,2023-07-22,2023-07-22,1,6640.00,[6640.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,854,516,14223,256950,295,None,None,None
51002,Active,2023-07-23,2023-07-22,2023-07-22,1,4741.00,[4740.5],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,854,516,14223,19860,295,None,None,None
50998,Active,2023-07-24,2023-07-22,2023-07-22,1,4590.00,"[7485.0, 4590.0]",0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,854,516,14223,19860,295,None,None,None
51006,Active,2023-07-24,2023-07-22,2023-07-23,1,5035.00,"[5035.0, 5035.0]",750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,854,516,14223,19860,295,None,None,None
51007,Active,2023-07-24,2023-07-22,2023-07-23,1,5035.00,"[5035.0, 5035.0]",1125.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,854,516,14223,19860,295,None,None,None
51009,Active,2023-07-24,2023-07-23,2023-07-23,1,5840.00,[5840.0],875.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,516,14218,256950,295,None,None,None
50249,Active,2023-07-26,2023-07-25,2023-05-25,1,4900.00,[4900.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30822,516,14218,19852,295,None,20230725-5201-201025329,None
51021,Active,2023-07-26,2023-07-24,2023-07-24,1,6020.00,"[5708.0, 6020.0]",0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,40793,516,14223,256950,295,None,None,None
51020,Active,2023-07-26,2023-07-25,2023-07-24,1,4608.00,[4607.5],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,854,516,14223,19860,295,None,None,None
51024,Active,2023-07-26,2023-07-25,2023-07-25,1,6911.00,[6911.25],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,854,516,14223,19860,295,None,None,None
51013,Active,2023-07-27,2023-07-25,2023-07-24,1,4200.00,"[4200.0, 4200.0]",0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,854,516,14223,296316,295,None,None,None
51037,Active,2023-07-27,2023-07-26,2023-07-26,1,5740.00,[5740.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30820,516,14223,36016,295,None,384461549,None
51053,Active,2023-07-27,2023-07-26,2023-07-26,1,4890.00,[4890.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,516,14218,19860,295,None,None,None
50655,Active,2023-07-28,2023-07-24,2023-06-22,1,4783.00,"[4782.5, 4782.5, 4782.5, 7173.75]",750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,31032,516,14218,19860,295,None,None,None
50854,Active,2023-07-28,2023-07-23,2023-07-10,1,4860.00,"[4610.0, 4700.0, 4900.0, 4960.0, 4860.0]",750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,31032,516,14218,19852,295,None,20230723-5201-210345037,None
50878,Active,2023-07-28,2023-07-24,2023-07-13,1,5000.00,"[5000.0, 5160.0, 5160.0, 5000.0]",750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30823,516,14218,305415,295,None,None,None
50996,Active,2023-07-28,2023-07-24,2023-07-21,1,4900.00,"[4900.0, 4900.0, 4900.0, 4900.0]",750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30823,516,14218,296316,295,None,None,None
51058,Active,2023-07-28,2023-07-27,2023-07-27,1,4650.00,[4650.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30822,516,14218,19860,295,None,None,None
51069,Active,2023-07-28,2023-07-27,2023-07-27,1,6990.00,[6990.0],1500.0000000000,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30823,516,14218,19860,295,None,None,None
49248,Active,2023-07-29,2023-07-22,2023-03-22,1,4000.00,"[4040.0, 3910.0, 4320.0, 4320.0, 4320.0, 4380.0, 4000.0]",0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30822,516,14218,19860,295,None,None,None
51043,Active,2023-07-29,2023-07-28,2023-07-26,1,3950.00,[3950.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,516,14218,19852,295,None,20230728-5201-214050422,None
51060,Active,2023-07-29,2023-07-28,2023-07-27,1,4940.00,[4940.0],750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,33197,516,14218,19852,295,None,20230728-5201-214252341,None
51061,Active,2023-07-29,2023-07-28,2023-07-27,1,4940.00,[4940.0],750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,33197,516,14218,19852,295,None,20230728-5201-214256896,None
51077,Active,2023-07-29,2023-07-28,2023-07-28,1,5381.00,[5380.5],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30820,516,14223,36016,295,None,925666236,None
50690,Active,2023-07-30,2023-07-29,2023-06-25,1,4560.00,[4560.0],750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,33197,516,14218,19852,295,None,20230729-5201-207022994,None
50783,Active,2023-07-30,2023-07-26,2023-07-04,1,5519.00,"[5831.0, 5991.0, 5519.0, 5519.0]",750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30821,516,14223,46020,295,None,10581853,None
50976,Active,2023-07-30,2023-07-27,2023-07-20,1,4400.00,"[5900.0, 4900.0, 4400.0]",0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,516,14218,19852,295,None,20230727-5201-212756631,None
51093,Active,2023-07-30,2023-07-29,2023-07-29,1,5573.00,[5573.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30820,516,14223,46020,295,None,10646150,None
50653,Active,2023-07-31,2023-07-27,2023-06-22,1,4100.00,"[6600.0, 4100.0, 4100.0, 4100.0]",0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,516,14218,19852,295,None,20230727-5201-206432624,None
51084,Active,2023-07-31,2023-07-28,2023-07-28,1,5060.00,"[5150.0, 4450.0, 5060.0]",0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,516,14218,19860,295,None,None,None
51089,Active,2023-07-31,2023-07-30,2023-07-29,1,3960.00,[3960.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,31155,516,14223,19852,295,None,20230730-5201-214688145,None
51100,Active,2023-07-31,2023-07-30,2023-07-30,1,5060.00,[5060.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,854,516,14223,19860,295,None,None,None
51106,Active,2023-08-01,2023-07-31,2023-07-31,1,5110.00,[5110.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30820,516,14223,36016,295,None,797037036,None
51110,Active,2023-08-01,2023-07-31,2023-07-31,1,4090.00,[4090.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30822,516,14218,19852,295,None,20230731-5201-215115468,None
51097,Active,2023-08-02,2023-07-31,2023-07-30,1,4850.00,"[4390.0, 4850.0]",0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,854,516,14223,19860,295,None,None,None
51132,Active,2023-08-02,2023-08-01,2023-08-01,1,5350.00,[5350.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30822,516,14218,19860,295,None,None,None
51086,Active,2023-08-03,2023-07-31,2023-07-29,1,4550.00,"[4250.0, 4450.0, 4550.0]",0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,31155,516,14223,19852,295,None,20230731-5201-214650834,None
51087,Active,2023-08-03,2023-08-01,2023-07-29,1,5708.00,"[5588.0, 5708.0]",0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,40793,516,14223,19852,295,None,20230801-5201-214651137,None
51111,Active,2023-08-03,2023-08-01,2023-07-31,1,4650.00,"[4690.0, 4650.0]",0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,516,14218,296316,295,None,None,None
51137,Active,2023-08-03,2023-08-02,2023-08-01,1,5709.00,[5709.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,40793,516,14223,256950,295,None,None,None
50990,Active,2023-08-04,2023-07-30,2023-07-21,1,5900.00,"[5210.0, 5670.0, 6090.0, 6090.0, 5900.0]",750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30821,516,14223,19852,295,None,530247975,None
50991,Active,2023-08-04,2023-07-30,2023-07-21,1,5900.00,"[5210.0, 5670.0, 6090.0, 6090.0, 5900.0]",750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30821,516,14223,36016,295,None,924274414,None
50992,Active,2023-08-04,2023-07-30,2023-07-21,1,5900.00,"[5210.0, 5670.0, 6090.0, 6090.0, 5900.0]",750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30821,516,14223,36016,295,None,924274414,None
51122,Active,2023-08-04,2023-08-02,2023-08-01,1,5140.00,"[5400.0, 5140.0]",1500.0000000000,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30823,516,14218,19852,295,None,20230802-5201-215289115,None
51146,Active,2023-08-04,2023-08-04,2023-08-02,1,3000.00,[3000.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,25278,516,14216,19860,293,None,None,None
51151,Active,2023-08-04,2023-08-03,2023-08-03,1,5083.00,[5082.5],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30822,516,14218,19860,295,None,None,None
51166,Active,2023-08-04,2023-08-03,2023-08-03,1,6100.00,[6100.0],750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,854,516,14223,19860,295,None,None,None
51035,Active,2023-08-05,2023-07-30,2023-07-25,1,5730.00,"[5730.0, 6138.0, 6690.0, 6690.0, 6618.0, 5730.0]",1500.0000000000,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,33209,516,14223,36016,295,None,353200623,None
51076,Active,2023-08-05,2023-08-05,2023-07-28,1,7039.00,[7039.5],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,40793,516,14223,256935,295,None,20230805-5201-214585491,None
50654,Active,2023-08-06,2023-08-03,2023-06-22,1,4500.00,"[4800.0, 4500.0, 4500.0]",0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30822,516,14218,19852,295,None,20230803-5201-206470576,None
51067,Active,2023-08-06,2023-08-05,2023-07-27,1,5216.00,[5216.0],1500.0000000000,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,33197,516,14218,256950,295,None,None,None
51184,Active,2023-08-06,2023-08-05,2023-08-04,1,4420.00,[4420.0],750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30821,516,14223,36016,295,None,388537569,None
51200,Active,2023-08-06,2023-08-05,2023-08-06,1,3590.00,[3590.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,516,14218,19860,295,None,None,None
51191,Active,2023-08-07,2023-08-06,2023-08-05,1,4235.00,[4235.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,40793,516,14223,256950,295,None,None,None
51195,Active,2023-08-07,2023-08-05,2023-08-05,1,5980.00,"[3960.0, 5980.0]",1500.0000000000,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30821,516,14223,256938,295,None,720,None
50969,Active,2023-08-08,2023-08-06,2023-07-20,1,4988.00,"[4628.0, 4988.0]",0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,40793,516,14223,256950,295,None,None,None
51187,Active,2023-08-08,2023-08-06,2023-08-05,1,4741.00,"[3505.5, 4740.5]",0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30822,516,14218,19860,295,None,None,None
51210,Active,2023-08-08,2023-08-08,2023-08-07,1,3000.00,[3000.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,25278,516,14223,19860,293,None,None,None
51219,Active,2023-08-09,2023-08-08,2023-08-07,1,5700.00,[5700.0],750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,516,14218,19860,295,None,None,None
51152,Active,2023-08-10,2023-08-08,2023-08-03,1,5005.00,"[7342.5, 5005.0]",0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,40793,516,14223,256961,295,None,20230808-5201-215825612,None
51226,Active,2023-08-10,2023-08-08,2023-08-08,1,6525.00,"[6679.0, 6525.0]",750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,33209,516,14223,256935,295,None,20230808-5201-216908899,None
51240,Active,2023-08-10,2023-08-09,2023-08-08,1,5250.00,[5250.0],0E-10,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,30822,516,14218,19852,295,None,20230809-5201-217028933,None
51250,Active,2023-08-10,2023-08-09,2023-08-09,1,5700.00,[5700.0],750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30823,516,14218,19860,295,None,None,None
51254,Active,2023-08-10,2023-08-09,2023-08-09,1,5120.00,[5120.0],0E-10,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,30822,516,14218,19860,295,None,None,None
51031,Active,2023-08-11,2023-08-07,2023-07-25,1,4800.00,"[4700.0, 4860.0, 4860.0, 4800.0]",750.0000000000,None,None,1,f9816e16d75a4d4b868fbd78b8a31b51,31032,516,14218,306872,295,None,None,None
51094,Active,2023-08-11,2023-08-07,2023-07-30,1,6010.00,"[6010.0, 6310.0, 6250.0, 6010.0]",1500.0000000000,None,None,2,f9816e16d75a4d4b868fbd78b8a31b51,31032,516,14218,256950,295,None,None,None
